ClassName,Attribute,DataType,Version,Notes
Arm,randomizationWeight,"RTO<INT.NONNEG,INT.POS>",3.2,"DEFINITION: The relative proportion of study subjects to be randomized to the arm. EXAMPLE(S): If 1/3 of study subjects are to be randomized to Arm A and 2/3 to Arm B then the values of randomizationWeight for Arms A and B respectively could be expressed as 1 and 2 or as 1/3 and 2/3. OTHER NAME(S): NOTE(S):"
Arm,targetAccrualNumberRange,"URG<INT.NONNEG>",3.2,"DEFINITION: An integer falling within minimum and maximum bounds that specifies how many study subjects are to be accrued for the arm. EXAMPLE(S): OTHER NAME(S): NOTE(S): This may represent the minimum number of study subjects needed to support data analysis and/or the maximum number of study subjects that may be accrued to this arm."
Arm,typeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of arm. EXAMPLE(S): Experimental Active Comparator Placebo Comparator Sham Comparator No intervention Other OTHER NAME(S): NOTE(S):"
CompanionStudyRelationship,registrationRequiredIndicator,"BL",3.2,"DEFINITION: Specifies whether registration to the companion study is mandatory when registering to the parent study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedActivity,categoryCode,"CD",3.2,"DEFINITION: A coded value specifying a classification of activities. EXAMPLE(S): In the case where categoryCode = anti-cancer treatment the subcategoryCode may = radiotherapy and the nameCode may = external beam radiotherapy. In Procedure categoryCode may = abdominal surgery. In AdministrativeActivity the categoryCode may = Disposition (off study epoch completion) Milestone (informed consent enrollment registry randomization) or Other (unblinding) activities. For lab procedures categoryCode may = hematology urinalysis or chemistry. OTHER NAME(S): NOTE(S): Theoretically speaking the categoryCode should be derivable from the subcategoryCode however if there may only be a category and not a subcategory then both attributes must be present in the model. When value sets are defined for this attribute we may need to move it to the DefinedActivity subclasses so that the different value domains can be bound to the correct subclass."
DefinedActivity,description,"ST",3.2,"DEFINITION: The textual representation of the activity. EXAMPLE(S): OTHER NAME(S): NOTE(S): This may contain more detail than the description present in the text part of a coded concept. "
DefinedActivity,nameCode,"CD",3.2,"DEFINITION: A coded value specifying the non-unique textual identifier for the activity. EXAMPLE(S): CPT4 or SNOMED term for a surgical procedure. Coded value for a single analytic procedure in a lab test. The code and text of an individual question on the eligibility checklist of a protocol. OTHER NAME(S): NOTE(S): The textual description of the activity is captured in the complex data type CD."
DefinedActivity,repeatDuration,"PQ.TIME",3.2,"DEFINITION: The period of time over which the activity is repeated. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from repeatQuantity and repeatFrequencyCode or repeatFrequencyRatio (constraint allows only one). In any given implementation if quantity is not provided duration may be provided instead however the BRIDG team determined that quantity is considered more fundamental for a domain analysis model."
DefinedActivity,repeatFrequencyCode,"CD",3.2,"DEFINITION: A coded value specifying the number of occurrences of an activity within a given time period. EXAMPLE(S): BID = Two times per day at unspecified times (does not necessarily imply that these are 12 hours apart) Q12H = Every twelve hours OTHER NAME(S): NOTE(S):"
DefinedActivity,repeatFrequencyRatio,"RTO<INT.NONNEG,PQ.TIME>",3.2,"DEFINITION: A ratio representing the number of occurrences of an activity within a given time period. EXAMPLE(S): Once per 12 hours 2 times per day OTHER NAME(S): NOTE(S):"
DefinedActivity,repeatQuantityRange,"URG<INT.NONNEG>",3.2,"DEFINITION: An integer falling within minimum and maximum bounds that specifies how many times the activity occurs. EXAMPLE(S): OTHER NAME(S): NOTE(S): If the frequency is more than once a day this is still interpreted per time e.g. BID for 5 days = 10 repeats."
DefinedActivity,statusCode,"CD",3.2,"DEFINITION: A coded value specifying the phase in the lifecycle of the activity as part of a global library. EXAMPLE(S): Draft New Released Retired Archived OTHER NAME(S): NOTE(S): Please refer to the Defined Activity Status state transition diagram for further details."
DefinedActivity,statusDate,"TS.DATETIME",3.2,"DEFINITION: The date (and time) on which the status is assigned to the activity. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedActivity,subcategoryCode,"CD",3.2,"DEFINITION: A coded value specifying a subdivision within a larger category of activities. EXAMPLE(S): chemotherapy radiotherapy hormonal therapy alternative therapy In the case where categoryCode = anti-cancer treatment subcategoryCode may = radiotherapy and nameCode may = external beam radiotherapy. If categoryCode = Intervention subcategoryCode may = Drug (including placebo) Device (including sham) Biological/Vaccine Procedure/Surgery Radiation Behavioral (e.g. Psychotherapy Lifestyle Counseling) Genetic (including gene transfer stem cell and recombinant DNA) Dietary Supplement. OTHER NAME(S): NOTE(S): Theoretically speaking the categoryCode should be derivable from the subcategoryCode however if there may only be a category and not a subcategory then both attributes must be present in the model. "
DefinedAdverseEvent,categoryCode,"CD",3.2,"DEFINITION: A coded value specifying a classification of the adverse event. EXAMPLE(S): bleeding hypoglycemia OTHER NAME(S): NOTE(S): Theoretically speaking the category should be derivable from the subcategory however if there may only be a category and not a subcategory then both attributes must be present in the model. "
DefinedAdverseEvent,severityCode,"CD",3.2,"DEFINITION: A coded value specifying the intensity of the event. EXAMPLE(S): Moderate could be used to describe acne. OTHER NAME(S): NOTE(S):"
DefinedAdverseEvent,subcategoryCode,"CD",3.2,"DEFINITION: A coded value specifying a subdivision within a larger category of an adverse event. EXAMPLE(S): neurologic OTHER NAME(S): NOTE(S): Theoretically speaking the category should be derivable from the subcategory however if there may only be a category and not a subcategory then both attributes must be present in the model. "
DefinedCompositionRelationship,joinCode,"CD",3.2,"DEFINITION: A coded value specifying whether and how a specific activity in a set of parallel activities should come together before subsequent activities can begin. EXAMPLE(S): Wait for this activity to complete before the subsequent activity; Terminate this activity as soon as all parallel wait activities are completed (and if this activity hasn't started yet don't start it at all); Continue this activity after all wait activities complete but don't wait for it to complete before beginning subsequent activities. OTHER NAME(S): NOTE(S):"
DefinedCompositionRelationship,pauseQuantityRange,"URG<PQ.TIME>",3.2,"DEFINITION: A quantity of time falling within minimum and maximum bounds that specifies the elapsed time between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
DefinedCompositionRelationship,sequenceNumber,"INT.NONNEG",3.2,"DEFINITION: An integer specifying the relative sequential or temporal ordering of this relationship among other similar relationships having the same source. EXAMPLE(S): OTHER NAME(S): NOTE(S): In a course of treatment (a composite activity) that is composed of a chemotherapy activity and a radiotherapy activity the sequence number indicates which component activity precedes the other."
DefinedContingentOnRelationship,checkpointCode,"CD",3.2,"DEFINITION: A coded value spedifying the points in the course of an activity when a precondition for the activity is evaluated. EXAMPLE(S) When the checkpointCode for a criterion of a repeatable activity is end  the criterion is tested only at the end of each repetition of that activity. When the condition holds true the next repetition is ready for execution. When the checkpointCode is entry  the criterion is checked at the beginning of each repetition if any whereas beginning means the criterion is checked only once before the repetition loop starts. NOTE(S): The checkpointCode specifies when the precondition is to be checked; it is analogous to the various conditional statements and loop constructs in programming languages while-do vs. do-while or repeat-until vs. loop-exit. "
DefinedContingentOnRelationship,completionRequiredBeforeStartingIndicator,"BL",3.2,"DEFINITION: Specifies whether the target activity must have completed prior to starting the source activity. EXAMPLE(S): OTHER NAME(S): NOTE(S): This attribute may only be used if the target is an activity not if the target is an observation result or a criterion group."
DefinedContingentOnRelationship,pauseQuantityRange,"URG<PQ.TIME>",3.2,"DEFINITION: A quantity of time falling within minimum and maximum bounds that specifies the elapsed time between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. For the more complex examples of doing activity A 5 minutes after the start of B or 5 minutes after the end of B use pauseQuantity in combination with completionRequiredBeforeStartingIndicator where the pauseQuantity in both cases would be 5 minutes and after the start of would be completionRequiredBeforeStartingIndicator = false and after the end of = true. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
DefinedContingentOnRelationship,priorityNumber,"REAL",3.2,"DEFINITION: A number specifying the relative preference for considering this relationship before other like-typed relationships having the same source activity. EXAMPLE(S): OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. The ordering may be a total ordering in which all priority number are unique or a partial ordering in which the same priority may be assigned to more than one relationship. Decimal numbers may be used to insert values between existing priority numbers. For multiple criteria this specifies which criteria are considered before others. Among alternatives or options that are being chosen by humans the priorityNumber specifies preference."
DefinedCriterionGroupCompositionRelationship,joinCode,"CD",3.2,"DEFINITION: A coded value specifying whether and how a specific activity in a set of parallel activities should come together before subsequent activities can begin. EXAMPLE(S): Wait for this activity to complete before the subsequent activity; Terminate this activity as soon as all parallel wait activities are completed (and if this activity hasn't started yet don't start it at all); Continue this activity after all wait activities complete but don't wait for it to complete before beginning subsequent activities. OTHER NAME(S): NOTE(S):"
DefinedCriterionGroupCompositionRelationship,pauseQuantityRange,"URG<PQ.TIME>",3.2,"DEFINITION: A quantity of time falling within minimum and maximum bounds that specifies the elapsed time between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
DefinedCriterionGroupCompositionRelationship,sequenceNumber,"INT.NONNEG",3.2,"DEFINITION: An integer specifying the relative sequential or temporal ordering of this relationship among other similar relationships having the same source. EXAMPLE(S): In a criterion group that is composed of a substance administration activity and a lab test activity the sequence number indicates which activity precedes the other. OTHER NAME(S): NOTE(S):"
DefinedCriterionGroupOptionRelationship,pauseQuantityRange,"URG<PQ.TIME>",3.2,"DEFINITION: A quantity of time falling within minimum and maximum bounds that specifies the elapsed time between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
DefinedCriterionGroupOptionRelationship,priorityNumber,"REAL",3.2,"DEFINITION: A number specifying the relative preference for considering this relationship before other like-typed relationships having the same source activity. EXAMPLE(S): OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. The ordering may be a total ordering in which all priority number are unique or a partial ordering in which the same priority may be assigned to more than one relationship. Decimal numbers may be used to insert values between existing priority numbers. For multiple criteria this specifies which criteria are considered before others. Among alternatives or options that are being chosen by humans the priorityNumber specifies preference."
DefinedEligibilityCriterion,requiredResponse,"ANY",3.2,"DEFINITION: The reply necessary to include/exclude a potential subject on a study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedEligibilityCriterionAnswer,requiredIndicator,"BL",3.2,"DEFINITION: Specifies whether this reply is necessary to include/exclude a potential subject on a study. EXAMPLE(S): OTHER NAME(S): NOTE(S): This attribute is only intended to be used when the required answer is defined in the context of the question regardless of in which study it is used."
DefinedExperimentalUnitAllocation,methodCode,"CD",3.2,"DEFINITION: A coded value specifying the technique that is used for allocating experimental units. EXAMPLE(S): adaptive blocked stratified allocation based on past response. OTHER NAME(S): NOTE(S):"
DefinedExpressionVariableRelationship,localVariableName,"ST.SIMPLE",3.2,"DEFINITION: A label that represents the result value of an observation and serves as an input parameter used in a dose expression. EXAMPLE(S): OTHER NAME(S): NOTE(S): The local variable name is used in the DefinedSubstanceAdministration.dose.EXPR&lt;PQ&gt; and will ultimately be substituted with the result of the observation to which the DefinedExpressionVariableRelationship points. "
DefinedImaging,contrastAgentEnhancementIndicator,"BL",3.2,"DEFINITION: Specifies whether the image is enhanced by the use of a contrast agent. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedImaging,enhancementDescription,"ST",3.2,"DEFINITION: The textual representation for how an image is enhanced either physically or electronically. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedImaging,enhancementRate,"RTO<PQ,PQ.TIME>",3.2,"DEFINITION: The numeric value to indicate an increase in voxel signal over time for an MRI expressed as signal intensity units per second. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedNotification,deliveryMechanismCode,"CD",3.2,"DEFINITION: A coded value specifying how the notification message is to be delivered. EXAMPLE(S): email OTHER NAME(S): NOTE(S):"
DefinedNotification,message,"ST",3.2,"DEFINITION: The text that is to be included in the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S): The message text may contain substitution tags that when used in the context of a particular study are replaced with study name or study site etc."
DefinedNotification,messageTitle,"ST",3.2,"DEFINITION: The topic of the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservation,approachAnatomicSiteCode,"CD",3.2,"DEFINITION: A coded value specifying the anatomic location or access point for an observation. EXAMPLE(S): Anus for a colonoscopy observation OTHER NAME(S): NOTE(S): Neither target anatomic site nor approach anatomic site is necessarily required or relevant for certain observations however if either or both are present then the distinction between them is that the approach site is the acces point for the measurement or observation and the target site is what is ultimately being evaluated. Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."
DefinedObservation,bodyPositionCode,"CD",3.2,"DEFINITION: A coded value specifying the 3-dimensional spatial orientation of a subject during a particular observation. EXAMPLE(S): supine trendelenburg standing OTHER NAME(S): NOTE(S):"
DefinedObservation,focalDateRange,"IVL<EXPR<TS.DATETIME>>",3.2,"DEFINITION: The time period in which the observation result is held to be true expressed either as a simple date range or as an evaluable expression that references a study-defined date or milestone. EXAMPLE(S): For a survey question Have you traveled to Europe between 1990 and 1999? the focalDateRange would be January 1 1990 to December 31 1999. For the question Have you smoked in the last 2 months the focalDateRange would be an expression referencing a variable that represents the PerformedObservation.actualDateRange (a value yet to be defined) and a formula for the date range between when the question is asked (PerformedObservation.actualDateRange.low) and 2 months prior (PerformedObservation.actualDateRange.low - 2 months). OTHER NAME(S): NOTE(S): As an attribute with data type IVL&lt;EXPR&lt;TS.DATETIME&gt;&gt; focalDateRange can be used to express a simple date range such as January 1 1990 to December 31 1999 or a relative time expression that includes a variable that represents another date in the model that is a study-defined anchor point. The other date may or may not be known at the time the DefinedObservation is created but will be known by the time the PerformedObservation is created."
DefinedObservation,focalDuration,"PQ.TIME",3.2,"DEFINITION: A quantity of time in which the observation result is held to be true. EXAMPLE(S): 2 months is the focalDuration for the question Have you smoked in the last 2 months? OTHER NAME(S): NOTE(S): The focalDuration can be derived from the expression captured in the focalDateRange.IVL&lt;EXPR&lt;TS.DATETIME&gt;&gt;."
DefinedObservation,methodCode,"CD",3.2,"DEFINITION: A coded value specifying the technique that is used for the observation. EXAMPLE(S): Arterial puncture sphygmomanometry (for blood pressure measurement) Global introspection algorithm bayesian (for Adverse Event causality) Estrogen Receptor Assay Progesterone Receptor Assay p53 Assay (for clinical result assay) OTHER NAME(S): NOTE(S):"
DefinedObservation,targetAnatomicSiteCode,"CD",3.2,"DEFINITION: A coded value specifying the anatomic location that is the focus of the observation. EXAMPLE(S): lung leg OTHER NAME(S): NOTE(S): The target site of the observation result may be different than the target site of the observation that generated it. For instance the target site of the observation may be broad (e.g. skin) while the target site of the observation result is specific (e.g. skin on chest). Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."
DefinedObservation,targetAnatomicSiteLateralityCode,"CD",3.2,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for an observation. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S): This attribute is deprecated in BRIDG 3.1 since the only source use case for splitting out laterality from anatomic site comes from CTOM. All other source models had these concepts combined in one attribute. Therefore it was determined to combine these attributes to match the majority of use cases."
DefinedObservationResult,comment,"ST",3.2,"DEFINITION: Additional description of the observation result. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservationResult,confidentialityCode,"CD",3.2,"DEFINITION: A coded value specifying the degree of privacy applicable for the observation result. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservationResult,derivationExpression,"ST",3.2,"DEFINITION: A character string containing a formal language expression that specifies how the observation result's attributes are should be or have been derived from input parameters associated with activity. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservationResult,targetAnatomicSiteCode,"CD",3.2,"DEFINITION: A coded value specifying the anatomic location that is the focus of an observation result. EXAMPLE(S): Arm for skin rash. OTHER NAME(S): NOTE(S): The target site of the observation result may be different than the target site of the observation that generated it. For instance the target site of the observation may be broad (e.g. skin) while the target site of the observation result is specific (e.g. skin on chest). Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."
DefinedObservationResult,targetAnatomicSiteLateralityCode,"CD",3.2,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S): This attribute is deprecated in BRIDG 3.1 since the only source use case for splitting out laterality from anatomic site comes from CTOM. All other source models had these concepts combined in one attribute. Therefore it was determined to combine these attributes to match the majority of use cases."
DefinedObservationResult,targetCodingSystem,"OID",3.2,"DEFINITION: The coding system to use for recording results for the associated activity or evaluation. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservationResult,typeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of observation result. EXAMPLE(S): For blood pressure the results might be 120 for systolic and 80 for diastolic where systolic and diastolic are the typeCode distinguishing the two numbers. OTHER NAME(S): NOTE(S):"
DefinedObservationResult,value,"ANY",3.2,"DEFINITION: Data or information that is determined by an act of observation. EXAMPLE(S): The result of a lab test physical finding self-reported symptom. The adverse event term code. OTHER NAME(S): NOTE(S): The DefinedObservationResult class can be used to represent defined ranges for contingencies by constraining the result attribute from ANY to IVL&lt;PQ&gt; for instance or any other range value. Such DefinedObservationResults may be used as criteria for conditional activities or repeated activities."
DefinedObservationResult,valueNegationIndicator,"BL",3.2,"DEFINITION: Specifies whether when the observation event occurred the finding communicated by the value attribute was NOT found. EXAMPLE(S): OTHER NAME(S): NOTE(S): This attribute should only be used when the terminology used for DefinedObservationResult.value is not itself capable of expressing negated findings (e.g. ICD9)."
DefinedOptionRelationship,pauseQuantityRange,"URG<PQ.TIME>",3.2,"DEFINITION: A quantity of time falling within minimum and maximum bounds that specifies the elapsed time between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
DefinedOptionRelationship,priorityNumber,"REAL",3.2,"DEFINITION: A number specifying the relative preference for considering this relationship before other like-typed relationships having the same source activity. EXAMPLE(S): OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. The ordering may be a total ordering in which all priority number are unique or a partial ordering in which the same priority may be assigned to more than one relationship. Decimal numbers may be used to insert values between existing priority numbers. For multiple criteria this specifies which criteria are considered before others. Among alternatives or options that are being chosen by humans the priorityNumber specifies preference."
DefinedProcedure,approachAnatomicSiteCode,"CD",3.2,"DEFINITION: A coded value specifying the anatomic location or access point for a procedure. EXAMPLE(S): Arm for an injection Trans-abdominal for a nephrectomy OTHER NAME(S): NOTE(S): Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."
DefinedProcedure,approachAnatomicSiteLateralityCode,"CD",3.2,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is an access point for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S): This attribute is deprecated in BRIDG 3.1 since the only source use case for splitting out laterality from anatomic site comes from CTOM. All other source models had these concepts combined in one attribute. Therefore it was determined to combine these attributes to match the majority of use cases."
DefinedProcedure,methodCode,"CD",3.2,"DEFINITION: A coded value specifying the technique that is used for the procedure. EXAMPLE(S): For a specimen collection the methodCode could = finger stick veni puncture Abdominal/ ascites effusion Biopsy Bronchial alveolar lavage (BAL). For a cholecystectomy the methodCode could = open laproscopic. OTHER NAME(S): NOTE(S):"
DefinedProcedure,nameCodeModifiedText,"ST",3.2,"DEFINITION: A character string that is a revision of the original text of the procedure to enable the coding of the text. EXAMPLE(S): If the original text is message the nameCodeModifiedText could be set to massage so that the text can be successfully coded. OTHER NAME(S): NOTE(S): In the context of BRIDG text modification occurs a single time for a given instance of originalText."
DefinedProcedure,targetAnatomicSiteCode,"CD",3.2,"DEFINITION: A coded value specifying the anatomic location that is the focus of a procedure. EXAMPLE(S): Kidney for a nephrectomy OTHER NAME(S): NOTE(S): Multiple contiguous sites within the same organ system may be referenced. Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."
DefinedProcedure,targetAnatomicSiteLateralityCode,"CD",3.2,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S): This attribute is deprecated in BRIDG 3.1 since the only source use case for splitting out laterality from anatomic site comes from CTOM. All other source models had these concepts combined in one attribute. Therefore it was determined to combine these attributes to match the majority of use cases."
DefinedRepeatActivityUntilRule,cessationPauseQuantityRange,"URG<PQ.TIME>",3.2,"DEFINITION: A quantity of time falling within minimum and maximum bounds that specifies the elapsed time after the observed result occurs and before the cessation of repeating the activity. EXAMPLE(S): Stop 20 days after the observed event occurs. OTHER NAME(S): NOTE(S):"
DefinedRepeatActivityUntilRule,checkpointCode,"CD",3.2,"DEFINITION: A coded value spedifying the points in the course of an activity when a precondition for the activity is evaluated. EXAMPLE(S) When the checkpointCode for a criterion of a repeatable activity is end  the criterion is tested only at the end of each repetition of that activity. When the condition holds true the next repetition is ready for execution. When the checkpointCode is entry  the criterion is checked at the beginning of each repetition if any whereas beginning means the criterion is checked only once before the repetition loop starts. NOTE(S): The checkpointCode specifies when the precondition is to be checked; it is analogous to the various conditional statements and loop constructs in programming languages while-do vs. do-while or repeat-until vs. loop-exit. "
DefinedRepeatActivityUntilRule,priorityNumber,"REAL",3.2,"DEFINITION: A number specifying the relative preference for considering this relationship before other like-typed relationships having the same source activity. EXAMPLE(S): OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. The ordering may be a total ordering in which all priority number are unique or a partial ordering in which the same priority may be assigned to more than one relationship. Decimal numbers may be used to insert values between existing priority numbers. For multiple criteria this specifies which criteria are considered before others. Among alternatives or options that are being chosen by humans the priorityNumber specifies preference."
DefinedSubstanceAdministration,doseFrequencyCode,"CD",3.2,"DEFINITION: A coded value specifying how often doses are administered. EXAMPLE(S): BID TID QID OTHER NAME(S): NOTE(S):"
DefinedSubstanceAdministration,dosePeriodCode,"CD",3.2,"DEFINITION: A coded value specifying the period during which the dose total is administered. EXAMPLE(S): daily course OTHER NAME(S): NOTE(S):"
DefinedSubstanceAdministration,doseRegimen,"ST",3.2,"DEFINITION: Text description of the intended schedule for administering a substance. EXAMPLE(S): 2 weeks on 2 weeks off OTHER NAME(S): NOTE(S): This represents the dosing calendar in a text format. This is a non-computational description that may need to be expanded as additional use cases arise."
DefinedSubstanceAdministration,flowRate,"RTO<PQ,PQ.TIME>",3.2,"DEFINITION: A ratio specifying the speed with which the substance is introduced into the subject. EXAMPLE(S): 100 mL/h 1 g/d 40 mmol/h OTHER NAME(S): NOTE(S):"
DefinedSubstanceAdministration,periodProductDoseTotal,"EXPR<PQ>",3.2,"DEFINITION: Total of all doses of this agent in a given period of time. EXAMPLE(S): OTHER NAME(S): NOTE(S): The given period of time is defined in dosePeriodCode. This is needed because the dose may not always be derivable e.g. if it is a string and because it is often used as a cross-check on dose to ensure mistakes are not made in dosing subjects."
DefinedSubstanceAdministration,productDose,"EXPR<PQ>",3.2," DEFINITION: The quantity of a substance or medication to be administered. EXAMPLE(S): 5 mg 20 mg of drug per kg of subject weight OTHER NAME(S): NOTE(S): DefinedSubstanceAdministration.productDose can contain a dose expressed in absolute or relative terms (e.g. mg or mg/kg). ScheduledSubstanceAdministration.activeIngredientDose and PerformedSubstanceAdministration.productDose must contain a dose expressed in absolute terms (e.g. mg). If the DefinedSubstanceAdministration.productDose was expressed in relative terms (e.g. mg/kg) then the absolute dose must have been calculated using one or more observed factors as identified by the DefinedExpressionVariableRelationship."
DefinedSubstanceAdministration,routeOfAdministrationCode,"CD",3.2,"DEFINITION: A coded value specifying the physiological path or method of introducing the substance. EXAMPLE(S): oral intravenous nasal intradermal intracardial OTHER NAME(S): NOTE(S):"
Epoch,description,"ST",3.2,"DEFINITION: The textual representation of the epoch. EXAMPLE(S): A 2-week period during which eligibility is determined and baseline measurements are taken. The first treatment epoch is a one-week period during which a single dose of one of the three investigational treatments is administered. OTHER NAME(S): NOTE(S):"
Epoch,name,"ST",3.2,"DEFINITION: A non-unique textual identifier for the epoch. EXAMPLE(S): first treatment epoch second treatment epoch first wash-out epoch second wash-out epoch OTHER NAME(S): NOTE(S): When multiple Epochs have the same purpose (e.g. treatment) then the titles will probably include order numbers to distinguish them."
Epoch,sequenceNumber,"INT.NONNEG",3.2,"DEFINITION: An integer specifying the relative sequential or temporal ordering of this epoch among other similar epochs in a study. EXAMPLE(S): In a Study that has Screening Treatment and Follow-Up epochs the sequence number indicates which Epoch precedes the other. OTHER NAME(S): NOTE(S):"
Epoch,targetAccrualNumberRange,"URG<INT.NONNEG>",3.2,"DEFINITION: An integer falling within minimum and maximum bounds that specifies how many study subjects to be accrued for the epoch. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from the summary of all arm accruals in that Epoch. This will be the same as the study level target accrual unless this study has parallel Epochs in which case the summary will only count the accruals for arms in this Epoch."
