ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
Organization,ASSOCIATION_WITH,CooperativeGroup,'is credentialed by',3.2,"DESCRIPTION: Each CooperativeGroup always is credentialed by one Organization. Each Organization might credential one or more CooperativeGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,Distributor,'is a function performed by',3.2,"DESCRIPTION: Each Distributor always is a function performed by one Organization. Each Organization might function as one Distributor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,DocumentIdentifier,'be assigned by',3.2,"DESCRIPTION: Each DocumentIdentifier might be assigned by one Organization. Each Organization might assign one or more DocumentIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,DonorRegistry,'is managed by',3.2,"DESCRIPTION: Each DonorRegistry always is managed by one Organization. Each Organization might manage one or more DonorRegistry. DEFINITION: Indicates the organization that manages the registry. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Organization,ASSOCIATION_WITH,HealthcareFacility,'is a function performed by',3.2,"DESCRIPTION: Each HealthcareFacility always is a function performed by one Organization. Each Organization might function as one HealthcareFacility. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,HealthcareProviderGroup,'is a function performed by',3.2,"DESCRIPTION: Each HealthcareProviderGroup always is a function performed by one Organization. Each Organization might function as one HealthcareProviderGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,HealthcareProvider,'belong to a department at',3.2,"DESCRIPTION: Each HealthcareProvider might belong to a department at one Organization. Each Organization might be the department for one or more HealthcareProvider. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,Laboratory,'be a function performed by',3.2,"DESCRIPTION: Each Laboratory might be a function performed by one Organization. Each Organization might function as one Laboratory. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,MaterialIdentifier,'be assigned by',3.2,"DESCRIPTION: Each MaterialIdentifier might be assigned by one Organization. Each Organization might assign one or more MaterialIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,NotificationReceiver,'be a function performed by',3.2,"DESCRIPTION: Each NotificationReceiver might be a function performed by one Organization. Each Organization might function as one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,OrganizationIdentifier,'be assigned by',3.2,"DESCRIPTION: Each OrganizationIdentifier might be assigned by one Organization. Each Organization might assign one or more OrganizationIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,OrganizationIdentifier,'identifies',3.2,"DESCRIPTION: Each OrganizationIdentifier always identifies one Organization. Each Organization might be identified by one or more OrganizationIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,OrganizationRelationship,'has as source',3.2,"DESCRIPTION: Each OrganizationRelationship always has as source one Organization. Each Organization might be the source for one or more OrganizationRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,OrganizationRelationship,'has as target',3.2,"DESCRIPTION: Each OrganizationRelationship always has as target one Organization. Each Organization might be the target for one or more OrganizationRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,OrganizationalContact,'handles communication for',3.2,"DESCRIPTION: Each OrganizationalContact always handles communication for one Organization. Each Organization might have communications handled by one or more OrganizationalContact. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,OversightAuthority,'is a function performed by',3.2,"DESCRIPTION: Each OversightAuthority always is a function performed by one Organization. Each Organization might function as one OversightAuthority. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,Performer,'be a function performed by',3.2,"DESCRIPTION: Each Performer might be a function performed by one Organization. Each Organization might function as one or more Performer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,PlannedStudySite,'be a function planned to be performed by',3.2,"DESCRIPTION: Each PlannedStudySite might be a function planned to be performed by one Organization. Each Organization might plan to function as one or more PlannedStudySite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,Processor,'is a function performed by',3.2,"DESCRIPTION: Each Processor always is a function performed by one Organization. Each Organization might function as one or more Processor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,QualifiedPerson,'is credentialed by',3.2,"DESCRIPTION: Each QualifiedPerson always is credentialed by one Organization. Each Organization might credential one or more QualifiedPerson. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,RegulatoryApplicationSponsor,'be a function performed by',3.2,"DESCRIPTION: Each RegulatoryApplicationSponsor might be a function performed by one Organization. Each Organization might function as one or more RegulatoryApplicationSponsor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,ReportReceiver,'be a function performed by',3.2,"DESCRIPTION: Each ReportReceiver might be a function performed by one Organization. Each Organization might function as one or more ReportReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,ResearchOrganization,'is a function performed by',3.2,"DESCRIPTION: Each ResearchOrganization always is a function performed by one Organization. Each Organization might function as one ResearchOrganization. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,ResourceProvider,'be a function performed by',3.2,"DESCRIPTION: Each ResourceProvider might be a function performed by one Organization. Each Organization might function as one ResourceProvider. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,ServiceDeliveryLocation,'be delivery location for',3.2,"DESCRIPTION: Each ServiceDeliveryLocation might be delivery location for one Organization. Each Organization might receive delivery at one or more ServiceDeliveryLocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,StudyLegalSponsor,'be a function performed by',3.2,"DESCRIPTION: Each StudyLegalSponsor might be a function performed by one Organization. Each Organization might function as one or more StudyLegalSponsor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,StudyRegistry,'be managed by',3.2,"DESCRIPTION: Each StudyRegistry might be managed by one Organization. Each Organization might manage one or more StudyRegistry. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,StudySite,'be a function performed by',3.2,"DESCRIPTION: Each StudySite might be a function performed by one Organization. Each Organization might function as one or more StudySite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,SubjectIdentifier,'be assigned by',3.2,"DESCRIPTION: Each SubjectIdentifier might be assigned by one Organization. Each Organization might assign one or more SubjectIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Organization,ASSOCIATION_WITH,Subject,'be a function performed by',3.2,"DESCRIPTION: Each Subject might be a function performed by one Organization. Each Organization might function as one or more Subject. DEFINITION: Indicates that the Organization is participating as the subject of an activity. EXAMPLE(S): Audit OTHER NAME(S): NOTE(S):","Association"
OversightAuthority,ANCESTOR_TO,OversightCommittee,'specializes',3.2,"DESCRIPTION: Each OversightCommittee always specializes one OversightAuthority. Each OversightAuthority might be specialized by one OversightCommittee. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
OversightAuthority,ANCESTOR_TO,RegulatoryAuthority,'specializes',3.2,"DESCRIPTION: Each RegulatoryAuthority always specializes one OversightAuthority. Each OversightAuthority might be specialized by one RegulatoryAuthority. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
OversightAuthority,ASSOCIATION_WITH,StudyOversightAuthority,'is a function performed by',3.2,"DESCRIPTION: Each StudyOversightAuthority always is a function performed by one OversightAuthority. Each OversightAuthority might function as one or more StudyOversightAuthority. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
OversightCommittee,ASSOCIATION_WITH,Assessor,'be a function performed by',3.2,"DESCRIPTION: Each Assessor might be a function performed by one OversightCommittee. Each OversightCommittee might function as one or more Assessor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
OversightCommittee,ASSOCIATION_WITH,DataMonitoringCommitteeCharterVersion,'governs',3.2,"DESCRIPTION: Each DataMonitoringCommitteeCharterVersion always governs one OversightCommittee. Each OversightCommittee might be governed by one or more DataMonitoringCommitteeCharterVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
OversightCommittee,DESCENDENT_OF,OversightAuthority,'specializes',3.2,"DESCRIPTION: Each OversightCommittee always specializes one OversightAuthority. Each OversightAuthority might be specialized by one OversightCommittee. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
OversightCommittee,ASSOCIATION_WITH,StudySiteOversightStatus,'be assigned by',3.2,"DESCRIPTION: Each StudySiteOversightStatus might be assigned by one OversightCommittee. Each OversightCommittee might assign one or more StudySiteOversightStatus. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Package,DESCENDENT_OF,Product,'specializes',3.2,"DESCRIPTION: Each Package always specializes one Product. Each Product might be specialized by one Package. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Person,ASSOCIATION_WITH,HealthcareProvider,'is a function performed by',3.2,"DESCRIPTION: Each HealthcareProvider always is a function performed by one Person. Each Person might function as one or more HealthcareProvider. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Person,ASSOCIATION_WITH,OrganizationalContact,'be a function performed by',3.2,"DESCRIPTION: Each OrganizationalContact might be a function performed by one Person. Each Person might function as one or more OrganizationalContact. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Person,ASSOCIATION_WITH,Performer,'be a function performed by',3.2,"DESCRIPTION: Each Performer might be a function performed by one Person. Each Person might function as one or more Performer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Person,DESCENDENT_OF,BiologicEntity,'specializes',3.2,"DESCRIPTION: Each Person always specializes one BiologicEntity. Each BiologicEntity might be specialized by one Person.: DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Person,ASSOCIATION_WITH,QualifiedPerson,'is a function performed by',3.2,"DESCRIPTION: Each QualifiedPerson always is a function performed by one Person. Each Person might function as one or more QualifiedPerson. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Person,ASSOCIATION_WITH,ReportReceiver,'be a function performed by',3.2,"DESCRIPTION: Each ReportReceiver might be a function performed by one Person. Each Person might function as one or more ReportReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Person,ASSOCIATION_WITH,ResearchStaff,'is a function performed by',3.2,"DESCRIPTION: Each ResearchStaff always is a function performed by one Person. Each Person might function as one or more ResearchStaff. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Person,ASSOCIATION_WITH,ResourceProvider,'be a function performed by',3.2,"DESCRIPTION: Each ResourceProvider might be a function performed by one Person. Each Person might function as one ResourceProvider. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Place,ASSOCIATION_WITH,PerformedActivity,'take place in',3.2,"DESCRIPTION: Each PerformedActivity might take place in one Place. Each Place might be the location for one or more PerformedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Place,ASSOCIATION_WITH,Place,'be contained in',3.2,"DESCRIPTION: Each Place might be contained in one Place. Each Place might contain one or more Place. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Place,ASSOCIATION_WITH,ProcessingSite,'is a function performed by',3.2,"DESCRIPTION: Each ProcessingSite always is a function performed by one Place. Each Place might function as one or more ProcessingSite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Place,ASSOCIATION_WITH,QualifiedPerson,'be qualified in',3.2,"DESCRIPTION: Each QualifiedPerson might be qualified in one Place. Each Place might be the location in which the qualification is granted for one or more QualifiedPerson. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Place,ASSOCIATION_WITH,ServiceDeliveryLocation,'be located at',3.2,"DESCRIPTION: Each ServiceDeliveryLocation might be located at one Place. Each Place might be the location for one or more ServiceDeliveryLocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Processor,ASSOCIATION_WITH,Distributor,'functions as an outlet for',3.2,"DESCRIPTION: Each Distributor always functions as an outlet for one or more Processor. Each Processor might have as an outlet one or more Distributor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Processor,ANCESTOR_TO,Manufacturer,'specializes',3.2,"DESCRIPTION: Each Manufacturer always specializes one Processor. Each Processor might be specialized by one Manufacturer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Processor,ASSOCIATION_WITH,ProcessedProduct,'is produced by',3.2,"DESCRIPTION: Each ProcessedProduct always is produced by one Processor. Each Processor always produces one or more ProcessedProduct. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Processor,ASSOCIATION_WITH,ProcessingSite,'manufactures for',3.2,"DESCRIPTION: Each ProcessingSite always manufactures for one or more Processor. Each Processor might manufacture at one or more ProcessingSite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Processor,ANCESTOR_TO,Reprocessor,'specializes',3.2,"DESCRIPTION: Each Reprocessor always specializes one Processor. Each Processor might be specialized by one Reprocessor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ANCESTOR_TO,Biologic,'specializes',3.2,"DESCRIPTION: Each Biologic always specializes one Product. Each Product might be specialized by one Biologic. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ASSOCIATION_WITH,ConcomitantAgent,'is a function performed by',3.2,"DESCRIPTION: Each ConcomitantAgent always is a function performed by one Product. Each Product might function as one or more ConcomitantAgent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ANCESTOR_TO,Cosmetic,'specializes',3.2,"DESCRIPTION: Each Cosmetic always specializes one Product. Each Product might be specialized by one Cosmetic. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ASSOCIATION_WITH,DefinedProcedure,'use',3.2,"DESCRIPTION: Each DefinedProcedure might use one or more Product. Each Product might be used during one or more DefinedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,DefinedStudyAgentTransfer,'is a transfer of',3.2,"DESCRIPTION: Each DefinedStudyAgentTransfer always is a transfer of one Product. Each Product might be transferred during one or more DefinedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ANCESTOR_TO,Device,'specializes',3.2,"DESCRIPTION: Each Device always is specialized by one Product. Each Product might be specialized by one Device. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ASSOCIATION_WITH,Distributor,'provides',3.2,"DESCRIPTION: Each Distributor always provides one or more Product. Each Product might be provided by one or more Distributor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ANCESTOR_TO,Drug,'specializes',3.2,"DESCRIPTION: Each Drug always specializes one Product. Each Product might be specialized by one Drug. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ASSOCIATION_WITH,ExperimentalUnit,'be a function performed by',3.2,"DESCRIPTION: Each ExperimentalUnit might be a function performed by one Product. Each Product might function as one or more ExperimentalUnit. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ANCESTOR_TO,FoodProduct,'specializes',3.2,"DESCRIPTION: Each FoodProduct always specializes one Product. Each Product might be specialized by one FoodProduct. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ANCESTOR_TO,Package,'specializes',3.2,"DESCRIPTION: Each Package always specializes one Product. Each Product might be specialized by one Package. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ASSOCIATION_WITH,PerformedProcedure,'use',3.2,"DESCRIPTION: Each PerformedProcedure might use one or more Product. Each Product might be used during one or more PerformedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,PerformedProductProblemDiscovery,'focuses on',3.2,"DESCRIPTION: Each PerformedProductProblemDiscovery always focuses on one Product. Each Product might be the focus of one or more PerformedProductProblemDiscovery. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,PerformedStudyAgentTransfer,'is a transfer of',3.2,"DESCRIPTION: Each PerformedStudyAgentTransfer always is a transfer of one Product. Each Product might be transferred during one or more PerformedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,ProcessedProduct,'produces',3.2,"DESCRIPTION: Each ProcessedProduct always produces one Product. Each Product might be produced by one or more ProcessedProduct. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,ProcessingSite,'fabricates',3.2,"DESCRIPTION: Each ProcessingSite always fabricates one or more Product. Each Product might be fabricated by one or more ProcessingSite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,ProductGroup,'groups',3.2,"DESCRIPTION: Each ProductGroup always groups one or more Product. Each Product might be grouped by one or more ProductGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Aggregation"
Product,DESCENDENT_OF,Material,'specializes',3.2,"DESCRIPTION: Each Product always specializes one Material. Each Material might be specialized by one Product. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Product,ASSOCIATION_WITH,ProductRelationship,'has as source',3.2,"DESCRIPTION: Each ProductRelationship always has as source one Product. Each Product might be the source for one or more ProductRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,ProductRelationship,'has as target',3.2,"DESCRIPTION: Each ProductRelationship always has as target one Product. Each Product might be the target for one or more ProductRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,StudyAgent,'is a function performed by',3.2,"DESCRIPTION: Each StudyAgent always is a function performed by one Product. Each Product might function as one or more StudyAgent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,Subject,'be a function performed by',3.2,"DESCRIPTION: Each Subject might be a function performed by one Product. Each Product might function as one or more Subject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Product,ASSOCIATION_WITH,Submission,'has as subject',3.2,"DESCRIPTION: Each Submission always has as subject one Product. Each Product might be the subject for one or more Submission. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ProductGroup,ASSOCIATION_WITH,ExperimentalUnit,'be a function performed by',3.2,"DESCRIPTION: Each ExperimentalUnit might be a function performed by one ProductGroup. Each ProductGroup might function as one or more ExperimentalUnit. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ReportSubmitter,ASSOCIATION_WITH,NotificationReceiver,'be a function performed by',3.2,"DESCRIPTION: Each NotificationReceiver might be a function performed by one ReportSubmitter. Each ReportSubmitter might function as one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ReportVersion,ASSOCIATION_WITH,ReportReceiver,'receives',3.2,"DESCRIPTION: Each ReportReceiver always receives one ReportVersion. Each ReportVersion might be received by one or more ReportReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ReportVersion,DESCENDENT_OF,DocumentVersion,'specializes',3.2,"DESCRIPTION: Each ReportVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one ReportVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
ReportVersion,ANCESTOR_TO,SafetyReportVersion,'specializes',3.2,"DESCRIPTION: Each SafetyReportVersion always specializes one ReportVersion. Each ReportVersion might be specialized by one SafetyReportVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Reprocessor,DESCENDENT_OF,Processor,'specializes',3.2,"DESCRIPTION: Each Reprocessor always specializes one Processor. Each Processor might be specialized by one Reprocessor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
ResearchOrganization,ASSOCIATION_WITH,ResearchStaff,'staffs',3.2,"DESCRIPTION: Each ResearchStaff always staffs one ResearchOrganization. Each ResearchOrganization might be staffed by one or more ResearchStaff. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,AdministrativeMemberCRA,'is a function performed by',3.2,"DESCRIPTION: Each AdministrativeMemberCRA always is a function performed by one ResearchStaff. Each ResearchStaff might function as one or more AdministrativeMemberCRA. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,AdministrativeMemberPI,'is a function performed by',3.2,"DESCRIPTION: Each AdministrativeMemberPI always is a function performed by one ResearchStaff. Each ResearchStaff might function as one or more AdministrativeMemberPI. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,Assessor,'be a function performed by',3.2,"DESCRIPTION: Each Assessor might be a function performed by one ResearchStaff. Each ResearchStaff might function as one or more Assessor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,DocumentAuthor,'be a function performed by',3.2,"DESCRIPTION: Each DocumentAuthor might be a function performed by one ResearchStaff. Each ResearchStaff might function as one or more DocumentAuthor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,ReportSubmitter,'is a function performed by',3.2,"DESCRIPTION: Each ReportSubmitter always is a function performed by one ResearchStaff. Each ResearchStaff might function as one or more ReportSubmitter. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,StudyPersonnel,'be a function performed by',3.2,"DESCRIPTION: Each StudyPersonnel might be a function performed by one ResearchStaff. Each ResearchStaff might function as one or more StudyPersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResearchStaff,ASSOCIATION_WITH,StudySitePersonnel,'be a function performed by',3.2,"DESCRIPTION: Each StudySitePersonnel might be a function performed by one ResearchStaff. Each ResearchStaff might function as one or more StudySitePersonnel. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ResourceProvider,ASSOCIATION_WITH,Resource,'be provided by',3.2,"DESCRIPTION: Each Resource might be provided by one ResourceProvider. Each ResourceProvider always provides one or more Resource. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ServiceDeliveryLocation,ASSOCIATION_WITH,PerformedProductTransport,'have destination',3.2,"DESCRIPTION: Each PerformedProductTransport might have destination one ServiceDeliveryLocation. Each ServiceDeliveryLocation might be the destination for one or more PerformedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ServiceDeliveryLocation,ASSOCIATION_WITH,PerformedProductTransport,'originate at',3.2,"DESCRIPTION: Each PerformedProductTransport might originate at one ServiceDeliveryLocation. Each ServiceDeliveryLocation might be the origin of one or more PerformedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ServiceDeliveryLocation,ASSOCIATION_WITH,PlannedActivity,'take place in',3.2,"DESCRIPTION: Each PlannedActivity might take place in one ServiceDeliveryLocation. Each ServiceDeliveryLocation might be the location for one or more PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudyRegistry,ASSOCIATION_WITH,DocumentIdentifier,'be assigned by',3.2,"DESCRIPTION: Each DocumentIdentifier might be assigned by one StudyRegistry. Each StudyRegistry might assign one or more DocumentIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudySubject,ASSOCIATION_WITH,StudySubjectExperienceDocumentVersion,'describes experience of',3.2,"DESCRIPTION: Each StudySubjectExperienceDocumentVersion always describes experience of one StudySubject. Each StudySubject might have experience described by one or more StudySubjectExperienceDocumentVersion. DEFINITION: Indicates the subject whose experience is recounted in the study subject experience document. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
StudySubject,ASSOCIATION_WITH,StudySubjectProtocolVersionRelationship,'is the assigned version for',3.2,"DESCRIPTION: Each StudySubjectProtocolVersionRelationship always is the assigned version for one StudySubject. Each StudySubject might be assigned to one or more StudySubjectProtocolVersionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
StudySubject,DESCENDENT_OF,Subject,'specializes',3.2,"DESCRIPTION: Each StudySubject always specializes one Subject. Each Subject might be specialized by one StudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Subject,ASSOCIATION_WITH,Activity,'be participated in by',3.2,"DESCRIPTION: Each Activity might be participated in by one Subject. Each Subject might participate in one or more Activity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Subject,ASSOCIATION_WITH,Assessor,'be a function performed by',3.2,"DESCRIPTION: Each Assessor might be a function performed by one Subject. Each Subject might function as one or more Assessor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Subject,ASSOCIATION_WITH,DocumentAuthor,'be a function performed by',3.2,"DESCRIPTION: Each DocumentAuthor might be a function performed by one Subject. Each Subject might function as one or more DocumentAuthor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Subject,ANCESTOR_TO,PlannedStudySubject,'specializes',3.2,"DESCRIPTION: Each PlannedStudySubject always specializes one Subject. Each Subject might be specialized by one PlannedStudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Subject,ANCESTOR_TO,StudySubject,'specializes',3.2,"DESCRIPTION: Each StudySubject always specializes one Subject. Each Subject might be specialized by one StudySubject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Subject,ASSOCIATION_WITH,SubjectIdentifier,'identifies',3.2,"DESCRIPTION: Each SubjectIdentifier always identifies one Subject. Each Subject might be identified by one or more SubjectIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
